Time,Fx_app_arm,Fy_app_arm,Fz_app_arm,Tx_app_arm,Ty_app_arm,Tz_app_arm,LC_sensor_x,LC_sensor_y,LC_sensor_z,Yaw,Pitch,Roll,Fx_recon_arm,Fy_recon_arm,Fz_recon_arm
7.160200000006261,0.0,0.21280159084535322,0.0,-0.0,-0.0,-0.0,0.40897296594065835,0.2796507516705736,5.721077270568276,-15.260718689803356,0.009111813240827238,-0.030091047202780045,0.34169745757835135,-0.2875327856392548,0.15462239740768893
7.1622000000062656,0.0,0.20857070653921458,0.0,-0.0,-0.0,-0.0,0.4085805329380818,0.26095477278457707,5.721009859910255,-15.292278350680132,0.009038050582768652,-0.02972646898415881,0.334129512051097,-0.2810434318046972,0.15128620143179833
7.16420000000627,0.0,0.2043069034892254,0.0,-0.0,-0.0,-0.0,0.40743982688961267,0.24305289600556876,5.720946735967247,-15.323502619705014,0.00896035509316375,-0.029363985729867273,0.3266223444475834,-0.274917997465941,0.14791060969600245
7.166200000006274,0.0,0.20001085512965994,0.0,-0.0,-0.0,-0.0,0.4056339618358836,0.22595155792342586,5.720887979647738,-15.354399279460818,0.008878980854620572,-0.029003565055746295,0.3191885695066025,-0.26914997581392347,0.1445053103473792
7.168200000006278,0.0,0.1956832399839971,0.0,-0.0,-0.0,-0.0,0.40324246609196773,0.20965104271395565,5.720833633535124,-15.384976411352548,0.008794182894750067,-0.028645160276747156,0.3118397876787843,-0.26373209259872205,0.14107947538904408
7.170200000006282,0.0,0.19132474155775547,0.0,-0.0,-0.0,-0.0,0.40034103146378813,0.19414608326055946,5.720783705325968,-15.415242365495711,0.00870621587427359,-0.02828871145204717,0.30458663360054394,-0.2586564045631663,0.13764177308165956
7.172200000006287,0.0,0.1869360482305308,0.0,-0.0,-0.0,-0.0,0.3970013262212206,0.17942644250493892,5.720738171209951,-15.445205731428123,0.00861533290875512,-0.02793414641726756,0.29743882520061055,-0.2539143917373654,0.13420038205331586
7.174200000006291,0.0,0.18251785314728813,0.0,-0.0,-0.0,-0.0,0.3932908651959989,0.16547747085155265,5.720696979166548,-15.47487530966769,0.008521784516524689,-0.0275813818001833,0.2904052130391025,-0.2494970434390415,0.1307630068701238
7.176200000006295,0.0,0.17807085410887752,0.0,-0.0,-0.0,-0.0,0.3892729305066945,0.15228063645048087,5.720660052157369,-15.504260084130868,0.008425817685546868,-0.027230324016391583,0.2834938295074069,-0.24539493790847164,0.1273368948232887
7.178200000006299,0.0,0.17359575346182726,0.0,-0.0,-0.0,-0.0,0.3850065366407821,0.13981402608090096,5.720627291196608,-15.533369195419542,0.008327675052153795,-0.026880870241566046,0.27671193754647755,-0.24159831558085945,0.12392885369424526
7.1802000000063035,0.0,0.16909325798741742,0.0,-0.0,-0.0,-0.0,0.3805464339248432,0.12805281515231992,5.720598578285362,-15.562211914977714,0.008227594184715475,-0.02653290935714917,0.2700660785725957,-0.23809714606342344,0.12054527026847629
7.182200000006308,0.0,0.1645640787900556,0.0,-0.0,-0.0,-0.0,0.3759431447700161,0.1169697060347039,5.720573779198556,-15.590797620113928,0.008125806965467865,-0.026186322866608738,0.263562119332051,-0.2348811889389146,0.11719212938031613
7.184200000006312,0.0,0.1600089311849582,0.0,-0.0,-0.0,-0.0,0.3712430274748078,0.10653533452566613,5.720552746115969,-15.619135769880508,0.008022539063867084,-0.025840985779692696,0.2572052974384087,-0.23194004856391168,0.11387503328400331
7.186200000006316,0.0,0.1554285345851927,0.0,-0.0,-0.0,-0.0,0.3664883627874073,0.09671864476806923,5.720535320091272,-15.64723588179649,0.007918009494990273,-0.02549676746244766,0.25100026537708026,-0.22926322306843389,0.11059922116007295
7.18820000000632,0.0,0.15082361238804726,0.0,-0.0,-0.0,-0.0,0.3617174588626974,0.0874872333511335,5.7205213333552605,-15.67510750939758,0.007812430256662864,-0.025153532451109788,0.24495113279383507,-0.22684014779447834,0.1073695885819926
7.190200000006325,0.0,0.14619489186078505,0.0,-0.0,-0.0,-0.0,0.3569647706854326,0.07880766366908999,5.720510611451363,-15.702760220593527,0.007706006039160577,-0.0248111412283249,0.23906150691220396,-0.22466023343566735,0.10419070678258578
7.192200000006329,0.0,0.14154310402578496,0.0,-0.0,-0.0,-0.0,0.3522610304623536,0.07064575188099345,5.720502975203277,-15.73020357681096,0.007598934001513136,-0.02446945096049986,0.23333453095340848,-0.22271289915834658,0.10106684157587624
7.194200000006333,0.0,0.1368689835450899,0.0,-0.0,-0.0,-0.0,0.34763338590576026,0.06296682602075307,5.720498242516048,-15.757447112897777,0.007491403608626229,-0.024128316195424528,0.22777292045861175,-0.2209876009991381,0.09800197180503568
7.196200000006337,0.0,0.13217326860438341,0.0,-0.0,-0.0,-0.0,0.3431055437344002,0.05573595995484591,5.720496230013257,-15.784500317763854,0.007383596523638151,-0.02378758951962793,0.22237899743734266,-0.2194738558411582,0.09499980720233245
7.1982000000063415,0.0,0.12745670079639732,0.0,-0.0,-0.0,-0.0,0.3386979161005164,0.04891818398365967,5.7204967545140315,-15.811372615731875,0.007275686550137691,-0.023447122175241055,0.21715472228957858,-0.21816126127804764,0.0920638055617902
7.200200000006346,0.0,0.12272002500380781,0.0,-0.0,-0.0,-0.0,0.3344277680119331,0.04247867393723022,5.720499634354542,-15.838073348571607,0.0071678396190889195,-0.023106764636428145,0.21210172346809328,-0.217039511674838,0.08919718913842001
7.20220000000635,0.0,0.11796398928158666,0.0,-0.0,-0.0,-0.0,0.33030936415343043,0.03638292063381521,5.720504690559409,-15.864611758190705,0.007060213815535777,-0.022766367145717902,0.2072213248686982,-0.21609841073555913,0.08640296020225859
7.204200000006354,0.0,0.11318934473886463,0.0,-0.0,-0.0,-0.0,0.32635411382128565,0.03059688155533496,5.720511747869046,-15.890996969955376,0.006952959440393175,-0.02242578021081368,0.20251457095080055,-0.21532788088202684,0.08368391568667073
7.206200000006358,0.0,0.10839684542031076,0.0,-0.0,-0.0,-0.0,0.3225707129685513,0.025087116552758186,5.720520635629425,-15.91723797661479,0.006846219102870639,-0.022084855062686835,0.19798224960850824,-0.214717969745178,0.08104266088323263
7.208200000006363,0.0,0.10358724818705112,0.0,-0.0,-0.0,-0.0,0.31896528261630075,0.01982090933119368,5.72053118855112,-15.94334362280374,0.006740127839317662,-0.02174344407596025,0.19362491282429428,-0.21425885406143796,0.078481622145474
7.210200000006367,0.0,0.09876131259712978,0.0,-0.0,-0.0,-0.0,0.31554150311844337,0.014766376383059348,5.72054324734471,-15.969322590099315,0.00663481325452564,-0.02140140115276916,0.18944289515114482,-0.21394084126071133,0.07600305857443594
7.212200000006371,0.0,0.09391980078557165,0.0,-0.0,-0.0,-0.0,0.31230074397540325,0.009892564941420011,5.720556659239785,-15.995183382608374,0.006530395681768113,-0.021058582071444565,0.1854363300789273,-0.2137543690222029,0.0736090726678881
7.214200000006375,0.0,0.08906347734401139,0.0,-0.0,-0.0,-0.0,0.3092421890760097,0.005169541417901406,5.720571278394833,-16.02093431306421,0.006426988358107739,-0.02071484480150125,0.18160516435168977,-0.21369000306634325,0.07130161992426119
7.2162000000063795,0.0,0.08419310919994881,0.0,-0.0,-0.0,-0.0,0.30636295740837516,0.0005684716726175279,5.72058696620532,-16.04658348941239,0.006324697611743773,-0.020370049786528545,0.17794917030972257,-0.21373843344003887,0.0690825173993597
7.218200000006384,0.0,0.07930946549563296,0.0,-0.0,-0.0,-0.0,0.30365821942056437,-0.003938305659936804,5.720603591517162,-16.072138801867467,0.006223623058416666,-0.020024060196678302,0.17446795633895867,-0.21389046954350582,0.06695345122194003
7.220200000006388,0.0,0.07441331746659983,0.0,-0.0,-0.0,-0.0,0.301121309331498,-0.008377211693574024,5.720621030752709,-16.09760791042417,0.006123857804125876,-0.019676742152522644,0.17116097551719295,-0.214137034137041,0.06491598308085958
7.222200000006392,0.0,0.0695054383198661,0.0,-0.0,-0.0,-0.0,0.2987438337929256,-0.01277336469789725,5.720639167956181,-16.122998232808794,0.0060254886516519475,-0.01932796492211385,0.16802753255073358,-0.21446915655446439,0.06297155570189046
7.224200000006396,0.0,0.06458660311183971,0.0,-0.0,-0.0,-0.0,0.29651577738556534,-0.017150521560236814,5.720657894765299,-16.14831693285837,0.005928596308603977,-0.01897760109312292,0.1650667891028206,-0.21487796534250866,0.061121497339009706
7.226200000006401,0.0,0.05965758862591133,0.0,-0.0,-0.0,-0.0,0.29442560549741925,-0.021531022605802745,5.720677110315687,-16.173570909317522,0.005833255594937735,-0.01862552672196143,0.16227776761739227,-0.2153546805329799,0.059367025309289764
7.228200000006405,0.0,0.05471917324978727,0.0,-0.0,-0.0,-0.0,0.2924603651808956,-0.025935739213520992,5.720696721084318,-16.198766785045,0.005739535648107631,-0.018271621461805623,0.15965935374771903,-0.21589060574706723,0.05770924860602571
7.230200000006409,0.0,0.049772136852566956,0.0,-0.0,-0.0,-0.0,0.2906057846183486,-0.030384023797299067,5.720716640678112,-16.223910896624187,0.005647500124226948,-0.01791576867144222,0.15721029750160465,-0.21647712032003835,0.05614916962874632
7.232200000006413,0.0,0.04481726066158676,0.0,-0.0,-0.0,-0.0,0.28884637184374007,-0.03489366185258352,5.720736789573499,-16.24900928437396,0.005557207393814854,-0.01755785550684429,0.15492921321893052,-0.21710567162582553,0.05468768507334111
7.2342000000064175,0.0,0.03985532713905289,0.0,-0.0,-0.0,-0.0,0.2871655133719387,-0.03948082589513714,5.720757094812531,-16.274067682758584,0.005468710730905536,-0.01719777299736251,0.15281457849991736,-0.21776776777208967,0.053325586029341294
7.236200000006422,0.0,0.03488711985846552,0.0,-0.0,-0.0,-0.0,0.2855455733772057,-0.044160031242221856,5.720777489660911,-16.299091511197503,0.005382058494484066,-0.016835416108383995,0.15086473220437732,-0.21845497082529758,0.052063557335105475
7.238200000006426,0.0,0.02991342338089613,0.0,-0.0,-0.0,-0.0,0.28396799403928946,-0.048944093704980124,5.720797913233023,-16.32408586527795,0.005297294301395266,-0.016470683792268105,0.14907787164544622,-0.21915889071851527,0.050902176245429
7.24020000000643,0.0,0.02493502313108128,0.0,-0.0,-0.0,-0.0,0.28241339763954065,-0.05384408937398232,5.720818310088887,-16.349055508375468,0.005214457190045787,-0.01610347902931672,0.14745204910171128,-0.21987117998246258,0.04984191046903716
7.242200000006434,0.0,0.019952705273394534,0.0,-0.0,-0.0,-0.0,0.2808616909412831,-0.05886931678674642,5.720838629807711,-16.37400486368934,0.005133581774385769,-0.015733708860476734,0.14598516777451437,-0.22058352943334655,0.048883115637130596
7.244200000006439,0.0,0.014967256587699294,0.0,-0.0,-0.0,-0.0,0.27929217232855313,-0.06402726186563136,5.720858826542529,-16.398938006701893,0.005054698387814829,-0.015361284413404864,0.1446749773172743,-0.22128766493865604,0.04802603226686497
7.246200000006443,0.0,0.009979464345107715,0.0,-0.0,-0.0,-0.0,0.2776836421060046,-0.0693235661059284,5.72087885856025,-16.423858658072387,0.004977833216807833,-0.014986120923450533,0.1435190690648063,-0.22197534537381922,0.0472707822863892
7.248200000006447,0.0,0.0049901161836484915,0.0,-0.0,-0.0,-0.0,0.2760145162807332,-0.07476199857611308,5.720898687771261,-16.4487701769779,0.004903008424198724,-0.014608137751031635,0.14251487109107241,-0.22263836187073496,0.04661736519110638
7.250200000006451,0.0,-1.60946332048066e-11,0.0,-0.0,-0.0,-0.0,0.2742629440547394,-0.08034443236416719,5.720918279252574,-16.473675554915097,0.00483024226219582,-0.014227258396791108,0.1416596432237268,-0.22326853844923486,0.04606565390302925
7.2522000000064555,0.0,-0.004990096255410337,0.0,-0.0,-0.0,-0.0,0.2724069291555365,-0.08607082616437438,5.720937600768398,-16.498577409978207,0.0047595491753294255,-0.0138434105158299,0.14095047214246464,-0.2238577341093028,0.045615390407185305
7.25420000000646,0.0,-0.009979384541891267,0.0,-0.0,-0.0,-0.0,0.2704244550229873,-0.09193921174711109,5.720956622291857,-16.523477981629654,0.004690939893652158,-0.013456525932214473,0.14038426668861423,-0.22439784645236685,0.04526618124151483
