Time,rpm1,rpm2,rpm3,rpm4,Thrust1,Thrust2,Thrust3,Thrust4,Thrust_total,Loadcell_Fx,Loadcell_Fy,Loadcell_Fz
0.18220000000000316,18705.57486309605,18705.57486309605,18705.57486309605,18705.57486309605,0.0690672016217314,0.0690672016217314,0.0690672016217314,0.0690672016217314,0.2762688064869256,0.02135528276922365,0.043800351688674216,7.014807198192027
0.18420000000000322,18811.11960990966,18811.11960990966,18811.11960990966,18811.11960990966,0.06984881310258707,0.06984881310258707,0.06984881310258707,0.06984881310258707,0.2793952524103483,0.021837046759244055,0.04569252713223601,7.01694403073734
0.18620000000000328,18913.693862871445,18913.693862871445,18913.693862871445,18913.693862871445,0.07061264045260163,0.07061264045260163,0.07061264045260163,0.07061264045260163,0.2824505618104065,0.0223311485999893,0.04763407196037959,7.019026478368831
0.18820000000000334,19013.28142431779,19013.28142431779,19013.28142431779,19013.28142431779,0.07135820122204937,0.07135820122204937,0.07135820122204937,0.07135820122204937,0.2854328048881975,0.022838211107525784,0.04962460127487573,7.021052859004879
0.1902000000000034,19109.86656821828,19109.86656821828,19109.86656821828,19109.86656821828,0.07208502449876843,0.07208502449876843,0.07208502449876843,0.07208502449876843,0.2883400979950737,0.023358877481807462,0.05166363410243958,7.023021526276487
0.19220000000000345,19203.43404265905,19203.43404265905,19203.43404265905,19203.43404265905,0.07279265120559894,0.07279265120559894,0.07279265120559894,0.07279265120559894,0.29117060482239576,0.023893810713726975,0.05375059085589874,7.024930872560929
0.1942000000000035,19293.969072251217,19293.969072251217,19293.969072251217,19293.969072251217,0.07348063439034601,0.07348063439034601,0.07348063439034601,0.07348063439034601,0.29392253756138403,0.024443692886086995,0.05588479094298626,7.026779332133159
0.19620000000000357,19381.457360464086,19381.457360464086,19381.457360464086,19381.457360464086,0.07414853950808432,0.07414853950808432,0.07414853950808432,0.07414853950808432,0.2965941580323373,0.025009224363041066,0.05806545053565753,7.028565384432377
0.19820000000000362,19465.885091882756,19465.885091882756,19465.885091882756,19465.885091882756,0.07479594469562602,0.07479594469562602,0.07479594469562602,0.07479594469562602,0.2991837787825041,0.02559112286262876,0.06029168051297561,7.030287557440235
0.20020000000000368,19547.238934389723,19547.238934389723,19547.238934389723,19547.238934389723,0.07542244103797867,0.07542244103797867,0.07542244103797867,0.07542244103797867,0.3016897641519147,0.026190122407148075,0.06256248459067855,7.03194443116631
0.20220000000000374,19625.506041270164,19625.506041270164,19625.506041270164,19625.506041270164,0.07602763282662436,0.07602763282662436,0.07602763282662436,0.07602763282662436,0.30411053130649746,0.026806972146262098,0.06487675765060542,7.0335346412355495
0.2042000000000038,19700.674053240604,19700.674053240604,19700.674053240604,19700.674053240604,0.07661113780945812,0.07661113780945812,0.07661113780945812,0.07661113780945812,0.3064445512378325,0.027442435047944018,0.06723328428315724,7.035056882571375
0.20620000000000385,19772.731100400582,19772.731100400582,19772.731100400582,19772.731100400582,0.07717258743222627,0.07717258743222627,0.07717258743222627,0.07717258743222627,0.3086903497289051,0.028097286452602326,0.0696307375559211,7.036509913167211
0.2082000000000039,19841.665804107033,19841.665804107033,19841.665804107033,19841.665804107033,0.07771162707131336,0.07771162707131336,0.07771162707131336,0.07771162707131336,0.31084650828525345,0.028772312486041972,0.07206767802149976,7.037892557938101
